nhru_v1_1,i,j,wght
1773,70,149,0.24590045277635555
1773,70,148,0.6359478249573505
1774,65,118,0.03360132020566908
1775,70,149,0.7906900273440574
1775,70,148,0.20930997265594103
1776,76,161,0.0034236766634765836
1776,75,161,0.1649488591271648
1776,74,161,0.10803718227963116
1776,73,161,0.021765295831638203
1776,74,160,0.18364716455326469
1776,73,160,0.16406645048513735
1776,74,159,0.059007814370053466
1776,72,160,0.0008853357241551482
1776,75,160,0.048131315629859284
1776,73,159,0.11168767275752117
1776,72,159,0.056886364104651345
1776,73,158,0.006648323095173292
1776,72,158,0.03141150578219968
1777,66,127,0.03701260304251769
1777,67,126,0.06846663861220262
1777,66,126,0.2842754290317793
1777,65,126,0.09177621129990071
1777,67,125,0.14086103839787878
1777,66,125,0.2614888483626155
1777,65,125,0.11611923125311842
1778,75,161,0.02341989261094324
1778,74,161,0.2383860073892041
1778,73,161,0.444791108878949
1778,72,161,0.06747878014703874
1778,73,160,0.04385890005595162
1778,72,160,0.0030088032016388107
1779,70,149,0.9985931990594621
1779,69,149,0.0014068009405366216
1780,71,145,0.022754126630184127
1780,70,145,0.10098982728214503
1780,71,144,0.01250645807073697
1780,70,144,0.13676796724656312
1780,70,143,0.06327317298463815
1780,69,144,0.08076462442309155
1780,68,144,0.0018682618273691766
1780,68,143,0.04786862953879214
1780,69,143,0.16093888191292854
1780,70,142,0.06277136746533622
1780,69,142,0.16093888191284844
1780,70,141,0.037475293922513184
1780,69,141,0.07953436839673816
1780,68,142,0.02597683046798888
1780,68,141,0.005571307918150875
1781,65,118,0.02752054935664278
1782,71,152,0.08434034550199446
1782,70,152,0.042321112704123205
1782,71,151,0.10287178749549974
1782,69,152,0.004333143729095664
1782,70,151,0.4768363030003569
1782,69,151,0.011096250247934229
1782,70,150,0.27820105732098993
1783,73,160,0.0037782378078213144
1783,74,159,0.029440059806822544
1783,72,160,0.014991360535494823
1783,75,159,0.005049807989583777
1783,75,158,0.001288723771437562
1783,73,159,0.028604002167161132
1783,74,158,0.050025529300860475
1783,72,159,0.03592430591809077
1783,73,158,0.0647937132303736
1783,74,157,0.003309891073729273
1783,74,156,1.1057808943689352e-05
1783,72,158,0.04951629544200836
1783,73,157,0.04878092905872624
1783,71,158,0.0003823913751215915
1783,72,157,0.06703595913377004
1783,73,156,0.04489357413424615
1783,71,157,0.025732892133616726
1783,72,156,0.0295877376548131
1783,73,154,0.019291585880687887
1783,73,155,0.053525578752640725
1783,71,156,0.0027335343772109297
1783,72,155,0.004638742295556145
1783,72,154,0.04243239268554507
1783,73,153,0.02932714823669508
1783,73,152,0.027165358614808125
1783,72,152,0.06185673119493933
1783,71,154,0.0030395365436288384
1783,72,153,0.06699850456563375
1783,71,153,0.049807351537703416
1783,70,153,0.012829378636806043
1783,71,152,0.0550330861103567
1783,70,152,0.05547852100943015
1783,72,151,0.0037233318586201744
1783,71,151,0.0019279146759671765
1783,69,152,0.006894732308278112
1783,70,151,0.0001501023729358638
1784,70,152,0.007111741682005858
1784,69,152,0.546049417029774
1784,70,151,0.014267650670569107
1784,69,151,0.43257119061773136
1785,69,152,1.0
1786,70,151,0.03749318321008564
1786,69,151,0.013098688613222272
1786,70,150,0.20145189629360366
1786,69,150,0.1033478780136306
1786,70,149,0.12956224067445443
1786,69,149,0.4323595051590405
1786,68,149,0.0682483960280681
1786,69,148,0.013983883083324072
1786,68,148,0.0004543289246057762
1787,66,117,0.0008401715791171409
1787,67,116,0.004742590992469808
1787,66,116,0.01379879821348586
1787,65,116,0.017661926161336883
1787,67,115,0.006280204258944323
1787,66,115,0.041595008022042024
1787,65,115,0.04216454587082732
1787,67,114,0.0044327962797539484
1787,66,114,0.03940956142228291
1787,65,114,0.04216454587085399
1787,66,113,0.013866097946475326
1787,65,113,0.03482363780128316
1787,65,112,0.008136813093700063
1788,69,151,0.823125556589322
1788,68,151,0.005919253635841953
1788,69,150,0.1709551897752282
1789,71,148,0.0046173880317261886
1789,70,147,0.04381239970476844
1789,69,147,0.0019429241113414159
1789,71,147,0.01617816351914863
1789,70,146,0.06644626203356388
1789,69,146,0.11020658453741869
1789,68,146,0.06068339568137341
1789,69,145,0.12284103894289412
1789,68,145,0.1123923956452001
1789,70,145,0.028171583181039794
1789,70,144,0.0008952508804816406
1789,67,145,0.007725806380678967
1789,69,144,0.06119521255188519
1789,68,144,0.12132600909096623
1789,67,144,0.046964841249802984
1789,68,143,0.07356105118410516
1789,67,143,0.09637392011867257
1789,66,143,0.0005649995396231688
1789,68,142,0.0009660254269291701
1789,67,142,0.021263740166028867
1789,66,142,0.0018710080224018427
1790,69,152,1.000000000000001
1791,68,143,0.006705131178979035
1791,67,143,0.0008203036431058271
1791,70,141,0.010415439764471008
1791,69,141,0.032924073290186
1791,68,142,0.05402637327441007
1791,67,142,0.053725248977905454
1791,66,142,0.013148825808648543
1791,68,141,0.06279127483176607
1791,67,141,0.0649973817626595
1791,66,141,0.032383545322073604
1791,70,140,0.017846869506661166
1791,69,140,0.06509176597795602
1791,68,140,0.06504459153741332
1791,70,139,0.003864964770981922
1791,69,139,0.05543472882776406
1791,68,139,0.06504459153736256
1791,67,140,0.06499738176267857
1791,66,140,0.03189317475671948
1791,67,139,0.06499738176270989
1791,66,139,0.015998036162602553
1791,67,138,0.0649973817626734
1791,66,138,0.023642799279504884
1791,66,137,0.010286850546149596
1791,69,138,0.0018451619034027477
1791,68,138,0.05307048703949555
1791,68,137,0.020754205175252134
1791,67,137,0.0430952425656545
1791,67,136,0.0001567872708212641
1793,70,151,0.0005349405806109515
1793,69,151,0.07234650834968524
1793,70,150,1.201091012173788e-05
1793,69,150,0.4098510263052531
1793,68,150,0.015253142308293832
1793,69,149,0.11020389697445551
1793,68,149,0.22689591173527143
1793,68,148,0.15076959707135107
1793,67,148,0.014132965764991888
1794,69,152,0.12241120451662976
1794,68,152,0.058633632058090225
1794,69,151,0.48121029940253035
1794,68,151,0.33774486402275194
1795,69,150,0.062141004887539326
1795,68,150,0.16531649975404175
1795,68,149,0.6618385530178207
1795,67,149,0.006002642324644782
1795,68,148,0.03750189955097395
1795,67,148,0.06719940046497641
1796,71,148,0.01433162027831691
1796,70,148,0.0701674170804306
1796,69,148,0.044477232977790535
1796,70,147,0.17340159562180218
1796,69,147,0.2908789938596948
1796,68,147,0.14203670871840138
1796,71,147,5.6944437412814786e-05
1796,70,146,0.03196045713724033
1796,67,147,0.011603835442830248
1796,69,146,0.03167021085627364
1796,68,146,0.1023427120388982
1796,67,146,0.08707227155090959
1797,69,123,0.022472092839853026
1797,68,123,0.04917384664243308
1797,67,122,0.022659143686004305
1797,67,121,0.00021346613984557728
1797,67,123,0.018215368636379407
1797,66,122,0.06488027365221073
1797,65,122,0.058173940705882034
1797,66,121,0.051678630541529456
1797,65,121,0.08083991373914827
1797,66,120,0.001413194682931207
1797,65,120,0.029703214320656916
1797,65,119,0.00325466634663678
1799,65,130,0.00119239246303613
1799,65,129,0.09008309850013155
1799,66,128,0.02157441342054038
1799,65,128,0.0970362990232001
1799,67,127,0.019721047565621624
1799,66,127,0.07745607547191874
1799,65,127,0.0015803146218121536
1800,67,132,0.0041884307153992875
1800,69,129,0.021568583474993484
1800,66,132,0.01019277062398506
1800,67,131,0.006094993252489296
1800,69,130,0.01084210853895635
1800,66,131,0.06477924205053508
1800,68,130,0.04282124389576786
1800,65,131,0.027274970278742698
1800,67,130,0.06589196586293382
1800,66,130,0.07314123884756142
1800,68,129,0.058641950171287247
1800,65,130,0.07247285995392931
1800,67,129,0.07319444218619427
1800,66,129,0.07314123884758418
1800,68,128,0.0395123162308545
1800,65,129,0.044887870536438945
1800,67,128,0.07319444218619446
1800,66,128,0.06905168694909034
1800,68,127,0.03169336897085496
1800,65,128,0.00833580878903206
1800,67,127,0.04512356219919323
1800,66,127,0.004529582855390913
1802,65,129,0.03674987150997212
1802,65,128,0.15306529123751766
1802,66,127,0.049540647738890844
1802,65,127,0.06757708535832813
1803,69,151,0.0020937862892216274
1803,68,151,0.13501301464870655
1803,69,150,0.027308108995422978
1803,67,151,0.0012516277379838448
1803,68,150,0.34551011384705804
1803,67,150,0.1933772228725355
1803,68,149,0.0655895874635739
1803,67,149,0.22985653814559767
1817,65,135,0.005116767322142985
1817,65,134,0.028920962324969275
1838,68,153,0.00813957125099516
1838,69,152,0.0014695444924908974
1838,67,153,0.0832082479788742
1838,68,152,0.12501387391824023
1838,66,153,0.04904461855780017
1838,67,152,0.14320161708031431
1838,68,151,0.05094933479011117
1838,66,152,0.10282546443579393
1838,67,151,0.1427382107883084
1838,66,151,0.14187386559784088
1838,67,150,0.05320059383328694
1838,65,151,0.019874371409437375
1838,66,150,0.06890179452480745
1838,65,150,0.009558891341690126
1841,74,161,0.0010362341357283602
1841,73,161,0.0031632884950740766
1841,72,161,0.019359416231573723
1841,73,160,0.0006061963410359535
1841,71,161,0.015567549159194158
1841,72,160,0.01673294666117477
1841,70,161,0.021290704950811073
1841,71,160,0.021806439978538823
1841,69,161,0.020351141036348823
1841,72,159,0.0037476007581334464
1841,70,160,0.021790682546857777
1841,68,161,0.010974019844069365
1841,71,159,0.021806439978546775
1841,69,160,0.021774913279605995
1841,72,158,0.0021801712998225455
1841,70,159,0.021790682546862786
1841,68,160,0.01919183102589939
1841,71,158,0.0216819602865209
1841,69,159,0.021774913279613863
1841,67,160,0.0011464010032028677
1841,70,158,0.02179068254685753
1841,68,159,0.021103419207594423
1841,71,157,0.013429623198796656
1841,69,158,0.02177491327960694
1841,67,159,0.003407981507190756
1841,72,156,0.012190502662029578
1841,70,157,0.02179068254685266
1841,68,158,0.021759132184468954
1841,73,155,0.0005641949767019218
1841,71,156,0.020916593764594222
1841,69,157,0.021774913279603916
1841,67,158,0.015003697166596826
1841,72,155,0.020312137878069396
1841,70,156,0.021790682546859907
1841,68,157,0.021759132184447052
1841,66,158,0.0002214885629042865
1841,71,155,0.0218064399785361
1841,69,156,0.021774913279612278
1841,67,157,0.021038340942431278
1841,72,154,0.008005700952114558
1841,70,155,0.021790682546859216
1841,68,156,0.020711901458526097
1841,66,157,0.0038501939230191212
1841,71,154,0.020816981017264424
1841,69,155,0.02177491327961162
1841,67,156,0.0050738144817635035
1841,70,154,0.0217906825468584
1841,68,155,0.00837062060914216
1841,71,153,0.005592675278141159
1841,69,154,0.0213425375495389
1841,70,153,0.0176143407007768
1841,68,154,0.001849444146035386
1841,69,153,0.021726217628906162
1841,70,152,0.001908195640917816
1841,68,153,0.0006609906384953144
1841,69,152,0.010837403414402308
1841,68,152,1.3603136842039756e-05
1847,68,149,0.0012685605416861761
1847,67,149,0.0048035254722184235
1847,65,150,0.001938941456130214
1847,66,149,0.0023260829778292916
1847,68,148,0.0009925058238239965
1847,67,148,0.06084785341610162
1847,65,149,0.05205522709058042
1847,66,148,0.08016132871267023
1847,65,148,0.09308487396265647
1847,67,147,0.033005402912053367
1847,66,147,0.09315268434754843
1847,65,147,0.09308487396268587
1847,67,146,0.0052356542167201195
1847,66,146,0.07512430459112515
1847,65,146,0.09308487396268526
1847,66,145,0.009483793790667326
1847,65,145,0.011364138082561362
1849,66,151,0.0011225444437911025
1849,67,150,0.027483557399194492
1849,65,151,0.09321190411400877
1849,68,149,5.391551452795296e-05
1849,66,150,0.11079709314115897
1849,67,149,0.07510225161382522
1849,65,150,0.1917007641240645
1849,66,149,0.20835275966035252
1849,67,148,0.05473624620967777
1849,65,149,0.07076266088045122
1849,66,148,0.029801674371030214
1852,65,145,0.00814094540122815
1852,65,144,0.0016351030604431307
1852,67,143,0.005206891711128509
1852,66,143,0.027247757217370484
1852,65,143,0.04860684108579571
1852,67,142,4.069164098440534e-06
1852,66,142,0.04333337200183256
1852,65,142,0.055352602362742906
1852,66,141,0.02777451847664173
1852,65,141,0.05535260236275853
1852,66,140,0.028192732534724492
1852,65,140,0.055352602362756055
1852,66,139,0.04174895080033789
1852,65,139,0.05511483214276921
1852,66,138,0.0070216299360016925
1852,65,138,0.01005468795060465
1862,67,157,0.002147363729565383
1862,65,158,0.0027927500717775185
1862,68,156,0.003189773921815782
1862,66,157,0.001493888929108556
1862,67,156,0.0507739260686334
1862,65,157,0.03768239209318471
1862,68,155,0.04078024452206848
1862,66,156,0.05605885517661039
1862,69,154,0.0013169789560775527
1862,67,155,0.06622832471944735
1862,65,156,0.06613200910347601
1862,68,154,0.06064318217878656
1862,66,155,0.06618018488968751
1862,69,153,0.00014832272667933516
1862,67,154,0.06622832471948245
1862,65,155,0.06613200910344968
1862,68,153,0.06049869446914483
1862,66,154,0.0661798072154963
1862,69,152,0.0016786179670204681
1862,67,153,0.027745918034128205
1862,65,154,0.0584471308801753
1862,68,152,0.005043411854987436
1862,66,153,0.03004056701025107
1862,65,153,0.0001487182433421126
1866,66,153,0.001733545399181989
1866,66,152,0.0328062512717928
1866,65,152,0.05217598216477619
1866,66,151,0.00041774882728736715
1866,65,151,0.05372880248059367
1867,66,154,7.740234284851769e-07
1867,65,154,0.015749755031111035
1867,66,153,0.02572377242892757
1867,65,153,0.1352292953767732
1867,66,152,0.0030422921280344522
1867,65,152,0.07966398433836283
1869,65,139,0.00018506798324191478
1869,66,138,0.021955221750061513
1869,65,138,0.035257542622967424
1869,66,137,0.030374233717265907
1869,65,137,0.04308358922088276
1869,66,136,0.007469608392387661
1869,65,136,0.017862149633492683
1869,65,135,0.014324742322205082
2033,80,37,0.016994422105217323
2033,82,35,0.027980738353019
2033,83,34,0.007765381330419657
2033,82,34,0.1840558323340378
2033,81,36,0.04686831786680084
2033,80,36,0.17984041853278562
2033,79,36,0.013893405657124226
2033,81,35,0.1855060468553038
2033,80,35,0.12776489685518316
2033,79,35,0.0069353101881009125
2033,81,34,0.13433188576979022
2033,80,34,0.0008040609224275069
2033,81,33,0.0040760115511877726
2033,82,33,0.06318327167863201
2034,81,38,0.0009718076549878485
2034,80,38,0.0002059980950685095
2034,82,37,0.0737247445817418
2034,81,37,0.19295271169470146
2034,80,37,0.037061583974243265
2034,83,36,0.029920390173712865
2034,82,36,0.2267106953508977
2034,83,35,0.026182328496362685
2034,82,35,0.17641737400420335
2034,83,34,0.008378872193882362
2034,82,34,0.012290584185062873
2034,81,36,0.17579394867820342
2034,80,36,0.01516501999004963
2034,81,35,0.024223940926976578
2035,86,55,2.0996080768062018e-05
2035,85,55,8.442334036721557e-05
2035,86,54,0.00010940787840459687
2035,85,54,0.03361098526065228
2035,84,54,0.01942599958672469
2035,85,53,4.003555903494466e-05
2035,84,53,0.05291938915780924
2035,85,52,0.0011886929536443322
2035,84,52,0.06417695204144559
2035,85,51,0.02747918153602094
2035,84,51,0.06537332020217616
2035,83,51,0.07091890225304141
2035,85,50,0.05785191723731012
2035,84,50,0.07096921181330439
2035,83,50,0.07091890225302819
2035,85,49,0.010508147116635409
2035,86,50,6.78822578145463e-05
2035,84,49,0.04130526819857913
2035,83,49,0.0709189022530015
2035,84,48,0.0008357488456610237
2035,83,48,0.022273276943733433
2035,82,48,0.0018527513351974893
2035,83,53,0.04119061400848468
2035,82,53,0.004218103906671531
2035,83,52,0.07091890225303044
2035,82,52,0.04840307193864372
2035,82,51,0.06714417622228795
2035,81,51,0.0062822236276686575
2035,82,50,0.05350092419869848
2035,82,49,0.025491689740181817
2036,86,55,0.0001870619205112601
2036,85,55,1.527000541239284e-05
2036,86,54,0.05847269338391899
2036,85,54,0.026323081928916598
2036,86,53,0.11778979668374215
2036,85,53,0.1399271893855382
2036,84,53,0.02778215469207942
2036,86,52,0.13393783663400274
2036,85,52,0.137662753596181
2036,84,52,0.013390098901632203
2036,86,51,0.07923116180088005
2036,85,51,0.08583431149965827
2036,84,51,0.011031607246019356
2036,85,50,0.0004380157646331389
2036,86,50,0.00017549304429375379
2037,84,56,0.0012709408262980564
2037,83,56,0.09661436209154549
2037,82,56,0.0960639477457519
2037,83,55,0.12100784865889938
2037,82,55,0.09366766913218363
2037,83,54,0.12100784865887015
2037,82,54,0.10060656245004508
2037,81,56,0.00561423061263504
2037,81,55,1.3461180067242798e-05
2037,85,55,0.008934574663035707
2037,84,55,0.060829235695282376
2037,85,54,0.03563770329287423
2037,84,54,0.08794740226313551
2037,84,53,0.0067518554899243756
2037,81,54,0.002274948013838998
2037,83,53,0.05072492791766946
2037,82,53,0.10324177240369928
2037,81,53,0.0019114065871986953
2037,82,52,0.005879302317048582
2038,84,56,0.023921874738677594
2038,85,56,0.0023087174481178797
2038,85,55,0.5543136847234194
2038,84,55,0.3823839465605486
2038,85,54,0.037071776529236274
2039,86,57,0.05968558953121291
2039,86,56,0.42208004829065426
2039,85,56,0.2080699636325372
2039,86,55,0.1618798190712122
2039,85,55,0.14828457947438434
2040,85,60,0.03984134801355779
2040,85,59,0.11210172356010643
2040,86,60,0.020328449911060236
2040,86,59,0.0922626456148924
2040,86,58,0.16070628071595497
2040,85,58,0.11526114506718044
2040,86,57,0.14493986283057497
2040,85,57,0.09687771280280484
2040,86,56,0.0034089872249784174
2040,85,56,0.0754369850512452
2040,85,55,6.682983910862794e-06
2041,79,65,0.003112042508188009
2041,80,65,0.0001021260412076633
2041,81,64,0.029062360735897973
2041,86,63,0.028041118207167016
2041,85,63,0.003780671314273594
2041,84,63,0.004994249172077167
2041,85,62,0.02872801432152988
2041,84,62,0.025196384379272806
2041,85,61,0.011912084845226071
2041,82,64,0.006193975136552817
2041,83,63,0.03343905504491993
2041,82,63,0.038262053341727116
2041,83,62,0.0460164857664752
2041,82,62,0.04598381690290948
2041,81,62,0.045951123086199835
2041,82,61,0.04088263013747499
2041,80,64,0.03487603620083021
2041,79,64,0.01472184339763176
2041,81,63,0.04595112308619646
2041,80,63,0.045406020616304894
2041,79,63,0.007020184152419717
2041,80,62,0.04591840433224511
2041,79,62,0.016889153170818096
2041,80,61,0.04591840433222715
2041,79,61,0.03994104877385046
2041,80,60,0.043226963010738695
2041,84,61,0.040609200032537034
2041,83,61,0.046016485766464464
2041,84,60,0.001442357342802468
2041,83,60,0.012936599816520233
2041,81,61,0.045951123086190274
2041,82,60,0.001970023330681828
2041,81,60,0.028967662947939798
2041,80,59,0.007953986760004665
2041,79,60,0.02159171967494716
2041,79,59,0.00015235478240800253
2041,78,61,0.0024461483731544735
2041,86,62,0.01899073405758159
2042,86,68,0.0183534516154224
2042,85,68,0.0002745865334753251
2042,86,67,0.03724462619766287
2042,85,67,0.022668304563223322
2042,86,66,0.03724462619766536
2042,85,66,0.037218301460052186
2042,86,65,0.03724462619767497
2042,84,68,0.0003854354340961962
2042,83,68,0.0008123164193455314
2042,84,67,0.011975145823467722
2042,83,67,0.00963598236884795
2042,84,66,0.03719195653046645
2042,83,66,0.018747617004476223
2042,82,66,0.0007251310549828727
2042,84,65,0.03719195653046627
2042,81,65,0.00337493823563185
2042,81,64,0.008306160795498134
2042,85,65,0.037218301460050215
2042,86,64,0.03724462619767707
2042,85,64,0.03721830146004415
2042,84,64,0.03719195653047828
2042,86,63,0.014596987532081837
2042,85,63,0.03416481132437046
2042,84,63,0.03315831030354461
2042,85,62,0.013059634055194056
2042,84,62,0.016841890428074824
2042,85,61,0.0001626395430846971
2042,83,65,0.037165591421842586
2042,82,65,0.02433358369928927
2042,83,64,0.037165591421844286
2042,82,64,0.03213659142361152
2042,83,63,0.010158264881547955
2042,82,63,0.006236545550810506
2042,84,61,0.00034116562689028116
2043,86,73,0.005817805407952665
2043,86,72,0.03985740690901291
2043,85,72,0.001376333774729602
2043,85,71,0.016232674251661836
2043,85,70,0.019079715331095603
2043,85,69,0.011432929117961286
2043,86,71,0.04326223161316425
2043,86,70,0.04326223161316757
2043,86,69,0.04326223161320132
2043,86,68,0.01960576505061716
2043,85,68,0.0011508788179682298
2045,86,78,0.0026283397757709747
2046,86,79,0.0008871921329452305
2046,86,78,0.001019810921899146
2070,85,94,0.005700535377261718
2070,86,94,0.06500490570355381
2070,86,93,0.16125346316269842
2070,86,92,0.0195873960000776
2070,85,93,0.057516644795205255
2071,86,96,0.014370662737704385
2071,85,96,0.00025917717418781085
2071,85,95,0.06651000801338952
2071,85,94,0.2581674225282646
2071,84,94,0.04315657804391896
2071,86,95,0.30637640663591864
2071,86,94,0.20465604637954005
2071,85,93,0.0023774074475982733
2072,85,95,0.2236963476325762
2072,84,95,0.16533189386682923
2072,85,94,0.10452074082441946
2072,84,94,0.5064510176761856
2073,85,95,0.02220137469976971
2073,84,95,0.9557253144893844
2073,83,95,0.022073310810824507
2074,81,99,0.029237798714032634
2074,81,98,0.037979287069516726
2074,83,99,0.02080103859442757
2074,82,99,0.04724259795972189
2074,83,98,0.02235496512290839
2074,84,96,0.008805925243032671
2074,82,98,0.18906615690831494
2074,83,97,0.017771659790199318
2074,82,97,0.10576052965385056
2074,83,96,0.14098839731702204
2074,82,96,0.04937525089588399
2074,83,95,0.13181208468084285
2074,82,95,0.16307242621621673
2074,81,95,0.002179818522070911
2074,82,94,0.018270269872989745
2074,81,94,0.01528179343904722
2075,85,94,0.022544664539370197
2075,84,94,0.050224730375875846
2075,83,94,0.24277990752911485
2075,83,95,0.06494187527581771
2075,82,95,0.013534172183832
2075,82,94,0.11899968425005
2075,85,93,0.09611725161458146
2075,84,93,0.22140336768908397
2075,83,93,0.14945992038431052
2075,81,94,0.019994426157983934
2076,81,99,0.02115806525276167
2076,81,98,0.09884678350632599
2076,81,97,0.14176912223971133
2076,80,96,0.0024962139331020858
2076,82,98,0.0021469006832781443
2076,82,97,0.1044622993600629
2076,82,96,0.17293064944003342
2076,81,96,0.2108219062575544
2076,82,95,0.026561397641885028
2076,81,95,0.18807253697205126
2076,81,94,0.030734124713302134
2077,80,96,0.16601800176976636
2077,79,96,0.029055629453114514
2077,80,95,0.4022481423525604
2077,79,95,0.12598891610309187
2077,80,94,0.0954336619968881
2077,81,96,0.022088120810798084
2077,81,95,0.07139430280645827
2077,81,94,0.07393101314115018
2077,79,94,0.013842211566171998
2078,80,100,0.003731258542115736
2078,81,99,0.013787347456867537
2078,80,99,0.04809634266120787
2078,79,100,0.004546143240686363
2078,78,100,2.6935409788579357e-05
2078,79,99,0.05303751791666423
2078,77,100,3.2833331020401125e-06
2078,76,99,0.037344468369535276
2078,75,99,0.011460583733477083
2078,76,98,0.05543420294856268
2078,75,98,0.052389258180882727
2078,74,98,0.0029346163717858167
2078,76,97,0.038836191249289664
2078,81,98,0.021040276199962547
2078,80,98,0.05559295355248744
2078,81,97,0.02148546792684175
2078,80,97,0.05559295355246107
2078,79,97,0.055553311111641704
2078,80,96,0.03240376002982352
2078,79,96,0.04546230930490137
2078,79,95,0.0003048224565919051
2078,78,99,0.047256288860310525
2078,77,99,0.03782018131340857
2078,79,98,0.05555331111167289
2078,78,98,0.05551363851792241
2078,77,98,0.055473935790483625
2078,78,97,0.05551363851790726
2078,77,97,0.05023126454357554
2078,78,96,0.017129764830322598
2078,77,96,0.0023577344135584256
2078,75,97,0.01223835810788603
2078,81,96,0.001847880444308635
2079,72,100,0.002980051275375287
2079,71,105,0.0021708377719736873
2079,72,104,0.04405106456949495
2079,71,104,0.08184867230125996
2079,72,103,0.0356304088038864
2079,71,103,0.14924108097137032
2079,70,103,0.019107663274759813
2079,71,102,0.10833123589833289
2079,70,102,0.05666427569233475
2079,71,101,0.11853060400702702
2079,70,101,0.08600039470763117
2079,71,100,0.12972124740017074
2079,70,100,0.10889694058489174
2079,71,99,0.008639870256209783
2079,70,99,0.04818565248525971
2080,71,105,0.020481407516490458
2080,71,104,0.14547023798939412
2080,71,103,0.05573446665107482
2080,70,103,0.08653180219349312
2080,70,104,0.005033743192963351
2080,69,102,0.0004388467992266033
2080,70,102,0.18563588463997358
2080,70,101,0.1873215488094488
2080,70,100,0.10485088394217673
2080,69,100,0.08081037936211509
2080,69,101,0.12769079890358892
2081,69,102,0.0008869962289461658
2081,70,100,0.019858332186583207
2081,69,100,0.08071118793822996
2081,70,99,0.13282111899851268
2081,69,99,0.1328410549116062
2081,69,101,0.06242225667446931
2081,70,98,0.1717390425125685
2081,69,98,0.2037686983244085
2081,70,97,0.06538116075725887
2081,69,97,0.08752784045735987
2081,68,97,0.014007012810698391
2081,68,98,0.028035298199345225
2082,70,107,0.009509064957105164
2082,69,107,0.008809125284778013
2082,70,106,0.05038442728656663
2082,68,107,0.008970043327418485
2082,68,106,0.019140746508137314
2082,67,105,0.036437862650605155
2082,66,105,0.003211015065911467
2082,67,104,0.06941243098694988
2082,66,104,0.040836165281033635
2082,69,106,0.06778096998971382
2082,70,105,0.03736918838439815
2082,69,105,0.06951322639828993
2082,68,105,0.0610878572380448
2082,70,104,0.00470366664031181
2082,69,104,0.05496242733433051
2082,68,104,0.06946284755977539
2082,69,103,0.040561457975001665
2082,68,103,0.06946284755971274
2082,69,102,0.020384682359614166
2082,65,104,1.0847220708782659e-05
2082,67,103,0.06941243098698789
2082,66,103,0.058431106349692424
2082,65,103,0.0027330893878277636
2082,66,102,0.033159877905789004
2082,66,101,0.010735221696883197
2082,68,102,0.023638051778932585
2082,67,102,0.05396154335083722
2082,67,101,0.00591777853460967
2083,69,103,0.0004288302717286412
2083,69,102,0.058321025789304135
2083,69,100,0.03489122648038431
2083,66,102,0.0062260400301745785
2083,66,101,0.1009249782580731
2083,65,101,0.009378992293993046
2083,66,100,0.08514081740415969
2083,65,100,0.018065616855151588
2083,68,102,0.08180299659903117
2083,67,102,0.027581768499211068
2083,69,101,0.0434941228985621
2083,68,101,0.12399987792342346
2083,67,101,0.11334590258639449
2083,68,100,0.09912921523369476
2083,67,100,0.10317074277743607
2083,68,99,0.00029058495296148965
2083,67,99,0.0034623686348453538
2083,66,99,0.01975459900785902
2083,65,99,0.0686963256614338
2083,65,98,0.001893967842148597
2084,65,102,0.001787745456780442
2084,65,101,0.04285430279117511
2110,76,65,0.021036253422158528
2110,77,65,0.02729825220308771
2110,77,64,0.058874807041178534
2110,77,63,0.07088825135610304
2110,77,62,0.020693435961850654
2110,76,62,0.1208172755395683
2110,74,64,0.012262928397562949
2110,76,64,0.11284122398423252
2110,75,64,0.03554640478691059
2110,76,63,0.16528272001623281
2110,75,63,0.16516416277107987
2110,74,63,0.08937263770729215
2110,75,62,0.08581200932407551
2110,74,62,0.01410963748876247
2123,66,78,0.005789749278803052
2123,66,77,0.017373214150493817
2123,66,76,0.004416470004894077
2124,68,86,7.405111337221082e-05
2124,68,85,0.017794066283926113
2124,69,84,0.001417905386792663
2124,68,84,0.03639398731002059
2124,67,84,0.00927817208590535
2124,69,83,0.01034237115762803
2124,66,84,0.00021470719373791562
2124,66,83,0.03349613403248294
2124,65,83,0.018709490294352794
2124,66,82,0.04456003734096624
2124,68,83,0.044624839546670916
2124,67,83,0.04370290127553921
2124,68,82,0.04316301079641464
2124,67,82,0.04459245055675957
2124,68,81,0.031454186610542674
2124,67,81,0.04459245055671891
2124,66,81,0.044560037340967994
2124,68,80,0.02746142201361931
2124,67,80,0.04459245055671345
2124,66,80,0.04456003734097231
2124,69,82,0.008018341702985925
2124,68,79,0.020220057972413264
2124,67,79,0.044592450556732804
2124,66,79,0.04456003734093543
2124,67,78,0.03629771203973288
2124,66,78,0.03832808321129888
2124,67,77,0.019544522633835618
2124,66,77,0.025859905701885757
2124,67,76,0.0020366096632028923
2124,66,76,0.007843575565903154
2124,68,78,0.0004990379180531406
2125,67,76,0.07539612477455432
2125,66,76,0.002457652012359269
2125,66,75,0.029365299911596258
2125,68,76,0.00047038936189544627
2125,68,75,0.013099609097034509
2125,67,75,0.11544363112823289
2125,68,74,0.024521955118728674
2125,67,74,0.11544363112817684
2125,68,73,0.09596113790258627
2125,67,73,0.11544363112825197
2125,68,72,0.06870920037152005
2125,67,72,0.0612512019753112
2125,66,74,0.05024141137565162
2125,66,73,0.11474226602702195
2125,66,72,0.0776273337588738
2125,69,73,0.005589240828212454
